OperatorName,Address.City,Address.PostalCode,Address.Street,Address.HouseNum,lat,lon,charger_count
eCarUp,Alpnach,6055,Bahnhofpl. 10,,46.941142,8.27566,1
eCarUp,Alpthal,8849,Brunnistrasse 21,,47.042519,8.703895,1
eCarUp,Alpthal,8849,Brunnistrasse 21,,47.042534,8.703899,1
eCarUp,Alpthal,8849,Brunnistrasse 21,,47.042546,8.703902,1
eCarUp,Altdorf,6460,Flüelerstrasse 132,,46.893456,8.627405,1
eCarUp,Altdorf,6460,Flüelerstrasse 132,,46.893471,8.627398,1
eCarUp,Altdorf,6460,Flüelerstrasse 132,,46.893479,8.627389,1
eCarUp,Altdorf,6460,Tellsgasse 29,,46.882183,8.640888,1
eCarUp,Altdorf,6460,Tellsgasse 29,,46.882191,8.640926,1
eCarUp,Altdorf,6460,Tellsgasse 29,,46.8822,8.640954,1
eCarUp,Altdorf,6460,Tellsgasse 29,,46.882207,8.640981,1
eCarUp,Altendorf,8852,Churerstrasse 13,,47.191583,8.833717,1
eCarUp,Altendorf,8852,Zürcherstrasse 86a,,47.19562,8.815186,1
eCarUp,Altendorf,8852,Zürcherstrasse 86a,,47.195627,8.815124,1
eCarUp,Alterswil,1715,Oberdorfstrasse 19,,46.796039,7.262183,1
eCarUp,Alterswil,1715,Oberdorfstrasse 19,,46.796051,7.262144,1
eCarUp,Altstätten,9450,Bahnhofstrasse 25A,,47.377483,9.548802,1
eCarUp,Altstätten,9450,Bahnhofstrasse 25A,,47.377487,9.548821,1
eCarUp,Altstätten,9450,Bahnhofstrasse 25A,,47.377496,9.548793,1
eCarUp,Altstätten,9450,Bahnhofstrasse 25A,,47.377502,9.548817,1
eCarUp,Altstätten,9450,Mühlackerweg 25,,47.37753,9.535562,1
eCarUp,Altstätten,9450,Oberchirlenstrasse 1,,47.374946,9.552416,1
eCarUp,Altstätten,9450,Schöntalstrasse 2,,47.380392,9.548229,1
eCarUp,Altstätten,9450,Schöntalstrasse 2,,47.38041,9.548282,1
eCarUp,Amlikon-Bissegg,8514,Frauenfelderstrasse 21,,47.561719,9.034881,1
eCarUp,Amlikon-Bissegg Bissegg,8514,Frauenfelderstrasse 21,,47.561719,9.034853,1
eCarUp,Amriswil,8580,Arbonerstrasse 2,,47.544572,9.29942,1
eCarUp,Andelfingen,8450,Ob der Gass 8,,47.593397,8.676308,1
eCarUp,Andermatt,6490,Bielstrasse 12,,46.640134,8.591573,1
eCarUp,Andermatt,6490,Bielstrasse 12,,46.640162,8.591531,1
eCarUp,Andermatt,6490,Bielstrasse 12,,46.640184,8.591558,1
eCarUp,Andermatt,6490,Bielstrasse 12,,46.640185,8.591624,1
eCarUp,Andermatt,6490,Bielstrasse 12,,46.640223,8.591601,1
eCarUp,Andermatt,6490,Holzgasse 5,,46.632978,8.596723,1
eCarUp,Andermatt,6490,Holzgasse 5,,46.632979,8.596661,1
eCarUp,Anières,1247,Chem. des Avallons 66,,46.274888,6.223527,1
eCarUp,Anières,1247,Rte de la Côte-d'Or 1,,46.274571,6.226649,1
eCarUp,Anières,1247,Rue de l'Ancien Lavoir 18,,46.275713,6.223426,1
eCarUp,Appenzell,9050,Bankgasse 2,,47.329346,9.408636,1
eCarUp,Appenzell,9050,Bankgasse 2,,47.329346,9.408683,1
eCarUp,Appenzell,9050,Gaiserstrasse 10,,47.331604,9.413224,1
eCarUp,Appenzell,9050,Rütistrasse 12,,47.333577,9.398767,1
eCarUp,Appenzell Meistersrüte,9050,Nollisweid 36,,47.343316,9.429518,1
eCarUp,Aranno,6994,Ur Stradon,,46.01885,8.870435,1
eCarUp,Aranno,6994,Ur Stradon,,46.018852,8.870535,1
eCarUp,Arbon,9320,Pündtstrasse 5,,47.498995,9.420483,1
eCarUp,Arbon,9320,St. Gallerstrasse 15,,47.511173,9.429553,1
eCarUp,Arbon,9320,St. Gallerstrasse 15,,47.511174,9.429559,1
eCarUp,Arbon,9320,St. Gallerstrasse 15,,47.511175,9.429555,1
eCarUp,Ardez,7546,Sassagl 171,,46.77514,10.197574,1
eCarUp,Ardez,7546,Sassagl 171,,46.775146,10.197575,1
eCarUp,Aristau,5628,Grindelstrasse 4,,47.278773,8.366493,1
eCarUp,Arlesheim,4144,Schorenweg 44b,,47.506782,7.612757,1
eCarUp,Arlesheim,4144,Schorenweg 44b,,47.506783,7.612751,1
eCarUp,Arlesheim,4144,Schorenweg 44b,,47.506787,7.61276,1
eCarUp,Arlesheim,4144,Schorenweg 44b,,47.506796,7.612558,1
eCarUp,Arlesheim,4144,Schorenweg 44b,,47.506798,7.612558,1
eCarUp,Arlesheim,4144,Schorenweg 44b,,47.5068,7.612555,1
eCarUp,Arnex-sur-Nyon,1277,Le Viez 2,,46.374797,6.191286,1
eCarUp,Arnex-sur-Nyon,1277,Le Viez 2,,46.374808,6.191295,1
eCarUp,Arni,8905,Gjuchstrasse 1,,47.319685,8.425434,1
eCarUp,Arni BE,3508,Allmendweg 5,,46.942025,7.653794,1
eCarUp,Arosa,7028,Caflies,,46.832708,9.648402,1
eCarUp,Arosa,7028,Caflies,,46.832737,9.648389,1
eCarUp,Arosa,7050,Chilchweg 5,,46.775672,9.65959,1
eCarUp,Arosa,7050,Iselstrasse 1,,46.778538,9.683758,1
eCarUp,Arosa,7050,Iselstrasse 1,,46.778583,9.683794,1
eCarUp,Arosa,7050,Kalkofenstrasse 4b,,46.78279,9.687379,1
eCarUp,Arosa,7050,Maranerstrasse,,46.792243,9.681473,1
eCarUp,Arosa,7050,Maranerstrasse,,46.792248,9.681471,1
eCarUp,Arosa,7050,Poststrasse 234a,,46.775954,9.665226,1
eCarUp,Arosa,7050,Poststrasse 234a,,46.775954,9.665244,1
eCarUp,Arosa,7050,Poststrasse 234a,,46.775956,9.665184,1
